"Data Source","World Development Indicators",

"Last Updated Date","2018-01-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Rwanda","RWA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","12000000","12000000","16000000","16200002","16400000","25200000","24902858.2857143","24593001","26070001","27089999","33500001","37610085.7209051","40062970.5227729","39083911.2509235","65821689.9605823","101216639.41186","123695655.087035","131859980.340876","215559862.283057","252391554.111341","331033109.120084","306102669.449279","339856004.728132","307168308.29012","312153000.661459","341193178.507122","391947117.7942","412959379.868765","421685680.537152","415791833.959251","358799633.470762","345146615.406003","370561935.095633","404236979.415823","488303932.727273","334008606.60693","362153709.99283","475297259.176373","461714689.474475","446185399.316468","431105050.549633","406327971.233786","397589053.637077","435223330.946425","517794645.068223","650744519.852727","786644730.033135","965344498.176267","1450126881.53049","1596040552.45175","1732029635.19855","1985652329.26847","2331127173.24296","2434136051.81277","2638364935.29406","2897464836.16424","2776828542.86112","",
"South Asia","SAS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","4515124454.146","4418997296.39225","4689173869.12055","5196903169.07012","5878751578.41992","5979093667.3448","6008506042.33882","5954259968.04805","5369209556.56716","5307320355.78434","5944650798.94318","5986501275.54854","6064685063.02502","7105785100.90766","10747990982.9569","12509454471.8565","12338540343.0802","13528893704.2095","16148561389.0362","21851360887.3678","29523580351.4152","29205919788.2421","29364470939.8899","29801969921.1779","29386978219.4105","31387123993.0111","30997395084.4625","33236060721.4764","38133422986.8223","41032421590.115","45706677221.5481","40751460586.6985","47804911868.8209","50641347841.8343","56136318781.8534","71212426411.4771","76413852814.2581","80950469581.7934","83094089085.8132","91419553073.0506","97723843476.2282","98363647372.2518","110372911267.513","132632348947.336","180496882954.41","237315473572.45","295889683452.812","374612751054.532","440731361394.313","426869285750.022","539368322172.511","682681496097.798","693706103309.58","656286956761.694","663304768061.28","604819287990.673","604810775982.808","",
"Saudi Arabia","SAU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","1035019955.55556","1118868488.88889","1159555555.55556","1287331728.62619","1765827060.41305","3126315221.49679","5995492957.74648","10165169433.7048","15522379603.3994","24156477830.4162","33388633956.9361","38305165436.8008","44920491778.6395","55459275683.6659","59944577329.2107","61584659913.1693","54097332576.6175","38070679182.772","31120442884.148","31821094793.0574","31068624833.1108","36304672897.1963","36904405874.4993","48117222963.9519","49331375166.8892","44483311081.4419","35240587449.9332","39711615487.3164","42253404539.3858","43199465954.6061","38830933333.3333","37485333333.3333","46926133333.3333","44058400000","44830400000","51744266666.6667","62350400000","81797389981.5858","113494793057.41","145279252835.223","176684800000","162069066666.667","174202933333.333","197977066666.667","215206133333.333","229900800000","255383052346.667","253554611626.667","195108000000","",
"Sudan","SDN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","170000000","203666666.666667","232000000","283000000","289000000","252666666.666667","240333333.333333","290000000","328000000","330333333.333333","400000000","456333333.333333","480333333.333333","608000000","952333333.333333","1271000000","1336000000","1447333333.33333","1167000000","1748250000","1726666666.66667","2369166666.66667","2256222222.22222","1748076923.07692","1597642857.14286","1473733333.33333","1296562500","2244166666.66667","1184547619.04762","1428809523.80952","876803278.688524","1335500000","1014630390.14374","642656622.724419","1269139502.76243","1355730074.02307","1420488727.21458","1461937107.31738","1707017031.87251","1808999881.21164","1644905997.19975","1686823734.05489","2578329193.72603","3029863859.29956","4298436082.35431","7533463158.32683","9554284641.95257","10403689995.5359","10681493302.0764","10629105800.5649","11310142671.2923","10465380072.0018","10560705289.6725","10729145644.1305","9291097979.74516","10608066666.6667","11973929146.5378","",
"Senegal","SEN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","113346695.345869","156798627.253271","155307479.698091","159592481.564499","171125707.676536","162200908.427252","178602910.552983","180886914.641369","259398966.815544","270859093.647268","270808114.670204","292834524.334817","374424853.46843","475716258.571523","680276062.328654","783319259.829903","840816970.878906","1011097243.68761","951663074.176213","1135233524.00508","1343731245.23144","1636225465.21106","1350634482.66208","1436491316.46486","1330852690.89592","1162081008.22903","1368010189.83506","1459589281.3055","1475315278.05103","1518518483.68836","1839936708.67479","1736717535.09042","1845995984.76417","1668016892.06131","1514702595.27702","1821101700.41615","1659798683.38024","1567723098.04146","1723510293.55279","1803202246.03219","1741598702.09163","1841991928.11837","2078352259.04829","2656915352.59015","3193962801.88262","3693880255.5074","4033365711.0739","5399143024.30296","7046003811.23192","5289320532.69897","5214053682.31558","6427670634.1629","6956231738.62768","7301281297.4549","7238734558.27239","6310080311.09984","6451152068.93644","",
"Singapore","SGP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","1243760616.7516","1200313602.50882","1227165817.32654","1428982098.52345","1188749509.99608","1308996471.97178","1430844113.41957","1505978047.82438","1869691624.19966","2349960799.6864","2785476283.81027","3165523324.18659","3328711443.27531","4708693333.33333","8589077887.19785","8250441134.22791","9896765487.28545","10869354055.3667","12716323686.1523","17695118733.5092","24854915846.5925","28576639267.7004","30107256117.764","29571682242.9907","30939233317.558","29103089400.4032","27154402072.6331","33687287590.7045","44438888888.8889","51266199562.7112","60411526431.831","70627959479.0159","77979742173.1123","91975244460.9482","110553358648.684","144598913503.598","154111843971.631","155741850754.31","125381632409.178","138361651917.404","169520301624.13","150241725735.335","154756450351.837","172337159912.754","217027689030.884","250275354482.096","296016111775.442","331133368721.385","404461163333.098","324716053626.676","410657719105.244","485896644935.602","502485316475.954","519717014305.123","520354668139.847","451232688391.039","434389214621.788","",
"Solomon Islands","SLB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","148471615.720524","118216455.565853","130071391.258924","141713119.258852","144921663.965424","157737582.543784","134877452.203864","184825930.372149","223486830.629688","195705472.951598","244769412.111389","235852600.662546","282837155.315745","319620830.041927","303972518.277107","315416105.877075","372487825.876402","248172605.698148","203034248.982038","168091336.045118","143728685.107995","104137031.768611","105397087.624402","158924205.378973","226018937.8345","261396938.037979","330413617.35494","408773474.10266","344312849.162011","552801413.602827","649689974.219046","650800005.438329","708199997.261062","717554526.595528","615648426.345913","","",
"Sierra Leone","SLE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","109755521.824765","112419955.032018","118719952.512019","109222915.547627","88560035.4240142","102960041.184016","127200050.88002","135877741.324405","135117922.231019","134624948.857219","169499252.449849","234175716.96264","172082240.034506","184910597.470563","230650213.93643","300481565.228909","420651552.6767","443016133.206798","335930246.639487","219271957.694409","134903085.718839","142324303.101688","73576932.6373353","162625216.115844","151842280.248508","164863828.933509","220884259.408133","226153078.340458","223732478.97477","219705726.872247","233892960.627237","230235699.152542","302772890.192245","128198675.496689","143021872.601688","133349961.201641","250503322.020936","300799536.792287","373951405.431158","443246731.121428","421775811.646244","483591170.019942","472171800.540003","532971850.529371","643759697.04258","685540147.386765","888970139.545699","1896478864.56106","2295138524.33045","2894443249.83241","2629234393.47685","2001365444.38312","1938107807.16583","",
"El Salvador","SLV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","252880000","276800000","279760000","273680000","270680000","278120000","315680000","355440000","475720000","680200000","720040000","857200000","1102320000","1236480000","1286440000","1188160000","1154480000","967760600","1048723500","1044917600","1135807500","1095515800","1033141700","933715700","1035800000","1499200000","1620900000","1931400000","2366400000","2846700000","3587200000","3500200000","4181300000","4453100000","4647000000","5573300000","5750800000","5876800000","6466200000","6998100000","7548900000","8564300000","9709600000","10650900000","7990640000","9176460000","10797420000","10496240000","11098500000","10916550000","10915620000","10544090000","",
"San Marino","SMR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3322000000","3482000000","3653000000","3919000000","",
"Serbia","SRB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2530706214.68927","5670335195.53073","7216582379.10796","5552956892.77027","3384564592.89114","936372314.809098","4630093687.83971","6241302953.6494","8380257843.13385","12588189046.5114","12374986884.2728","15487442252.5311","21217839821.3965","26668576094.4664","18216378664.8831","18909978141.9781","22942263688.8512","21836509486.401","23628933675.752","23972408894.0369","20968224836.7359","22012927993.7885","",
"Sub-Saharan Africa (excluding high income)","SSA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","7086793441.90526","6757668548.85413","6800736148.03637","9958855182.63425","9797811975.6462","10886309289.1392","11654896994.7363","10857655804.3094","11127437716.9054","12427973588.6818","14769705579.8123","16365285893.8208","16493067484.7666","22079850953.4918","33239718812.3271","40241389283.4471","43282826022.1925","45368960588.2845","50195929605.6891","58948880353.2094","79144921838.0205","88741409883.0151","72808120974.5114","57854268328.898","57064804248.691","51672948986.1512","56247231008.4318","66515968340.7438","71126447842.588","73745205503.1108","72714101155.196","73696615921.9998","76715735231.6802","70518030553.3487","76578239422.7628","95393682489.4102","101701138370.371","109328375759.843","107039306087.382","99864597786.1584","105637675764.751","111936420328.048","117683566980.753","153882089243.271","179170241908.557","212724844371.191","255851859800.248","328890020386.788","388708918969.358","348879940399.263","405021663341.343","488677609608.242","485232879830.628","506677656211.216","508850302655.25","435869271405.665","391795432833.738","",
"South Sudan","SSD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4857743986.99374","4222443501.60187","4640982255.19545","4840080294.41285","4692881355.9322","5055593220.33898","4517586508.47458","5190845385.14061","","",
"Sub-Saharan Africa","SSF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","7090586578.06884","6761285524.17087","6804376174.86","9964185561.46507","9803056157.69178","10892136078.6162","11661135163.1881","10863467257.2917","11133393567.9907","12434625538.7416","14777610918.7811","16374045251.3864","16501895236.1661","22091668975.5387","33257510043.3723","40262928089.4269","43305992727.1335","45399078150.8516","50238212858.2946","59019108095.6487","79221054603.186","88805874817.6698","72886692347.2412","57928745106.3136","57139549198.1627","51763978666.6764","56344117823.2374","66617610689.0271","71277497819.3409","73901567240.0453","72894708028.079","73861635149.5562","76900903061.4142","70755683183.0076","76779329184.7689","95617614217.884","102084758606.677","109670691579.159","107426646316.67","100306123274.377","106151799322.972","112597745702.16","118292565058.56","154501832991.27","179864202524.154","213660449443.558","256888822839.451","329838353079.22","389790876128.121","349870471041.133","406062432981.511","489863088081.691","486472766708.615","507986456727.362","510245806318.276","437064627213.991","392869917724.134","",
"Small states","SST","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34448605763.7057","39555351427.3764","41114491366.622","43731465067.7643","41775229750.7206","44272237695.8445","55455775738.2153","59408533467.3149","63296543422.2756","64397102422.1076","63251165436.4528","67351298926.2465","68529301802.6182","70887073219.0046","84196051312.9958","100754588445.384","115872679371.332","140097452393.211","169213797402.779","198697093322.664","162681514908.095","178902991604.605","226336387586.069","247182472916.345","254959133643.532","257710439436.172","229450240339.765","230574864868.374","",
"Sao Tome and Principe","STP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","59500000","59900000","62100000","67050000","89550000","102950000","102450000","114450000","113750000","125750000","134400000","148350000","158400000","171000000","271500000","320500000","310000000","397500000","424000000","461000000","590000000","646000000","615500000","517550000","421550000","348450000","291450000","251050000","283100000","150940000","172580000","201520000","136640000","95376470.5882353","159845522.38806","188811085.972851","264733167.082294","323444250","495989000","297811511.627907","296189772.727273","415531788.990826","426925191.489362","579088504.421376","714075128.017557","809998755.353809","1265045157.99832","1387613843.35155","1846265938.06922","1697267759.56284","1678079696.94762","2241596113.83109","2593333333.33333","2726060606.06061","2773030303.0303","2694998097.57954","1717400378.89734","",
"Slovak Republic","SVK","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4228553707.46572","6566559525.28125","10760130547.2894","9815829702.50644","10637589156.4836","14038245751.634","17510138149.5564","17833465503.5686","17081525897.7514","15778730023.4392","16488834531.0485","20208988814.3177","22703915866.742","29950459367.9458","40897988577.1045","48047489118.2689","60010368837.0342","72836546673.9666","83144630145.0125","61454556821.3393","69620870732.8828","84397434640.8074","81983627880.493","88222777603.3065","89264341657.3655","79941506785.2193","81799389994.5673","",
"Slovenia","SVN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12933086864.4068","8912379130.43478","6661506191.03774","6919187936.50794","7870249674.4186","10180544076.021","10189790014.1643","10111528211.2845","10893287362.9544","11000424653.9222","10918375376.6681","11020069693.9783","12057382344.1397","15208840217.5171","19444956153.4629","21887253575.4259","25630375737.0468","33148568436.9012","37820842390.5083","27822481105.8627","30178095674.9006","35153860589.9162","31940149135.0736","33179899020.4272","34142197268.0524","29463450850.2442","30624551683.9255","",
"Sweden","SWE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","3478162823.30401","3502543049.21583","3746139447.76182","4078651382.15425","4627511693.05679","5243778277.10376","5550485984.66523","5765191831.34116","6290293456.90543","7291708940.09598","8454534910.69357","8671647905.73363","9990760960.86007","13173585510.4985","19587331621.3903","21143249361.7841","23583415597.2359","24700107104.6055","25561358858.0281","34872524550.3954","40537639493.0963","35953706995.2996","34706013433.9286","32584419141.5268","33068497787.6641","35518427689.7686","41497557414.7903","51974954261.5608","58673619271.4454","63768943213.0171","72569270798.1348","68084993799.0905","70081046739.2424","58645836009.9699","68810393986.5215","83504408899.107","88319415448.8518","87548887346.2652","92623932376.5079","94719694035.6313","99320905459.3875","90022364000.7358","94415688449.333","115569667214.919","136829593544.612","150562149576.481","170530888292.537","201378943007.634","223811655110.68","166238600433.771","198855940938.572","236385732904.942","225122425913.15","227405041931.663","233644254994.144","202600740638.358","202874175498.497","",
"Swaziland","SWZ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","12039759.2048159","14979700.4059919","20999580.0083998","28979420.4115918","29959400.8119838","36959260.8147837","56698866.0226795","62998740.0251995","57538849.2230155","57118857.6228475","67758644.8271034","74944071.5883669","85989332.6395213","124639769.45245","156585724.797645","164029749.830967","184222631.094756","208716651.333947","295193192.272309","408885721.073889","618130457.113508","604860794.157919","546417388.100939","557759626.604434","458618586.050295","335179270.322552","358293216.630197","479616895.874263","555487134.374313","605559118.465703","767813396.204538","816658349.328215","977615497.896213","1036592098.41785","1034169651.90943","1252954674.53337","1292343776.89391","1307297829.86111","1336847692.78078","1257913675.42352","1433611919.65186","1328662403.73558","1236801531.20761","1889129284.70395","2092954161.24837","2297486279.93647","2288247995.27431","2352144974.02561","2251700370.40624","2383892585.29332","2644541769.10889","2817912106.98104","2649614847.74665","2409215119.47054","2413722142.87689","2014478309.25864","1960003161.11489","",
"Sint Maarten (Dutch part)","SXM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","39173011.2172194","45757616.0704258","57828971.9798962","84447900.9710702","98787068.1245609","93272841.7349807","97873776.7300791","87782720.9755908","87652597.6837436","98778395.5520255","105550751.131588","113195902.982287","159120161.974403","164754300.457869","186209035.207705","172125801.145709","191504519.807103","238320563.543375","206172316.942917","232933282.933283","378654701.301837","340436305.035513","383025598.145227","433700140.383715","503614004.690399","644663559.539052","595571514.59854","610559020.127021","684576418.181818","919168490.909091","1021807960.57757","948944665.801137","1084488802.18246","991699130.7798","1048325079.96487","1187202665.37436","1241214477.52481","1310100320.94076","1396842653.1733","","","",
"Syrian Arab Republic","SYR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","238438301.170782","211572015.682029","239475795.744467","254143983.498937","257291287.21886","250835035.125931","308588670.99546","302663380.26177","359837630.953134","486948425.933921","459569650.287243","589872637.48225","739337956.24238","851109749.112374","1775235142.92686","2364286441.73016","2669065168.59956","3190648327.75737","2953073423.78087","3645326490.14592","4719467802.55842","5216657667.14307","4142960026.11971","4783518214.01639","4283246523.13606","4168711441.51585","3015259367.42632","3350430973.55976","2803717240.23805","2919875149.63735","3440367092.88036","4163791666.66667","4987517668.02724","5602184877.65674","4594640000","4323552894.21158","5252195608.78244","4903093385.21401","4696403846.15385","5078313953.48837","5523717814.52795","6168564305.00727","6591622610.81741","6235988620.19915","9987584158.41584","12012446992.3372","12907577575.7576","15286438384.0609","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","53426872.4182908","61975054.6441452","70200150.5294678","71423855.7969035","83664248.0182403","74267243.2015385","77743900.7982233","81707046.2432701","84826312.1906108","83474196.24747","103472052.841507","105681233.519265","113479622.404645","152093518.113459","174903172.477511","223504930.98519","228499255.326826","265386206.369698","311536380.784056","347871417.864404","298183134.077226","198725614.9157","112596761.918261","195963410.381643","221072311.199998","323630060.939015","377752728.605782","423865232.842545","446324643.225804","450301764.031212","485189440.002532","457982417.303512","466958175.50827","429082089.230711","411559916.549698","488251590.108272","467199450.144306","475289607.438732","515889603.184531","494007543.619927","480353067.932177","848795799.947752","2259148720.16485","1607680689.77253","2241006278.24234","2517056319.04564","3587012214.61259","3475140237.75484","3891825729.84286","3883790131.5646","4640908894.41666","5081831143.62316","5207893609.76136","5061233510.64691","5912094410.56602","4063538645.4803","3651511384.49688","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6329668411.87466","5605749072.44292","5142565681.62903","5387427574.14213","6026465036.26115","7026306247.44084","7673082566.73635","7820743193.37965","8231547486.0417","8423900415.60492","9302113736.05532","9560673593.61417","11443302434.5498","17391907834.2127","28061003951.9081","29541711182.1324","30496496132.5751","35623099076.5773","41485666843.7076","53874863948.7063","68490050673.8743","79741111729.582","84776390464.2003","88939834275.4317","87842475365.3527","97567398759.1121","90282335448.7664","100199949852.552","128315637314.539","141259587248.835","156124685095.155","181874263375.948","213321695906.981","261356044253.709","312154353605.567","393108706928.483","432772385838.681","438533365125.887","361681311268.867","402298767133.754","509494912117.183","515292576584.187","587877581931.046","728981880803.145","946119091269.722","1101552845115.66","1289784912043.93","1534296677554.69","1846433369219.16","1594283198213.51","2126688016536.72","2725004203823.15","2906422573231.21","3110985759269.55","3251228855242.94","2963936696238.46","2876126282991.32","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","226331848426.711","182280390442.766","363435554774.703","270432443051.466","220314196733.174","260467372518.541","261338715044.398","286297440676.956","264349826622.505","229472005091.117","267602149014.729","277163542430.503","314116791968.63","397989039736.609","517506551807.216","619696981517.101","768424479698.651","1006835453504.09","1264266077577.02","895369838021.601","1084009181048.62","1352235156460.33","1393576903756.15","1451991391381.71","1391335605900.5","1100887946535.6","1078594687558.35","",
"Togo","TGO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","38214643.767351","38204515.9404241","40229565.7511676","42712464.9615291","59099316.3208003","58272451.8680867","67485378.0389322","63953423.7476367","70392913.8524192","86588887.316001","98513363.2726985","114270406.908862","129169621.10499","134111072.227815","161892608.661152","331470798.538025","288177603.729643","407864399.459947","633708200.849169","679846316.970162","640383632.39991","509694303.752049","482035810.329869","357943251.562721","383104315.370379","435379737.926337","590807146.225346","633866209.972429","725201643.320322","660797856.983658","738251853.710065","665492393.840775","612032540.864507","395885613.778091","336592974.086855","489834295.572219","646854580.488724","671613095.187104","687344292.025213","614910753.3209","616138486.63221","645968799.7288","723686643.618931","989424403.772675","1120972532.24019","1240643746.98678","1236142982.24426","1375067900.3845","1642957329.89315","1655755078.02746","1818383450.06936","2115771303.76605","2339523210.42311","2951522609.5053","2820625466.46036","2763420680.88653","2756157166.1235","",
"Thailand","THA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","480790112.266191","519127758.994036","584003831.417624","650552088.334134","730192307.692308","792692307.692308","947403846.153846","1139615384.61538","1257644230.76923","1343125000","1373509615.38462","1387451923.07692","1568846153.84615","2172743953.62002","3282634195.66039","3419302920.11993","3856500703.42792","5019534217.96952","5788769724.77515","8019041182.43392","9824969232.87296","10496095396.968","9012221685.99267","10920995995.6696","10937544946.1492","10091461730.777","10157497081.627","14318697808.9477","21214443007.998","27083534355.3031","35545758339.6846","41756450652.1194","45675804425.9668","52752887091.4232","63083936381.7098","81632698111.9959","82833873265.2795","70306654380.9363","48088366852.5172","56073539484.3668","71358153959.6827","68589774463.8424","72957581569.8753","84013658080.3479","106227176896.456","131483909786.4","145055593685.655","160397413538.365","201114269676.075","154464093006.434","207270125009.073","255199578901.8","273216989296.434","274431198333.659","254633248973.208","229553488263.445","220486423544.611","",
"Tajikistan","TJK","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923354097.345904","817409859.039525","239614879.804699","685707024.929579","735202717.143439","885900830.341661","835600000","865579939.534057","765798480.556271","733492001.938924","868405625.391321","846917587.049996","929172497.377085","1142120729.0782","1451395253.32436","1220934704.48566","1617670688.81882","2554792824.98184","3704034482.75862","2712241557.43839","2968369627.7689","4381492061.08195","5273288262.23695","5812811447.88212","4142350210.62865","3320954925.28111","","",
"Turkmenistan","TKM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","869992927.1904","1222206142.25795","1951162671.7365","2184704662.42994","2090200051.48911","1794199969.30632","1679450010.20523","1845000024.77488","2046200007.89393","2350999988.46295","2716999998.12885","2382999989.66921","3384000020.12437","4071000000","3872000000","3589000000","4901000000","7781000000","9145000000","10043869052.6316","12725649859.6491","15610514807.0175","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","10527650720.6623","10878761494.5745","11319479811.9578","12040029761.908","11894416410.6464","12068429632.8764","13405294927.5769","13735506838.3787","15411523562.7476","17288031765.1962","18914557987.2843","21658117774.2623","24962936169.8771","32469633097.5739","51628976554.5696","53502452801.8596","56914858613.3202","64153801901.9723","72547215796.4716","89492056763.6552","114481476221.491","127232703662.967","107517234067.802","82644857746.4179","84319377560.5291","84637792077.4143","86919734216.8553","93424291514.6061","116098596595.922","124242600349.317","149356013859.939","189253169176.925","208115390666.627","221444387888.774","266708476635.246","291070695918.801","325651902387.68","380032780158.346","397120915217.292","379053586411.494","441499231226.909","437980092777.508","407461652132.128","424057248275.531","506522609942.537","599409674639.191","708102663625.744","844640139549.844","1026788468250.31","817344952599.486","1045656027273.23","1254162237742.33","1322605338048.49","1384448248175.15","1430199299522.01","1278484718366.99","1202297324982.35","",
"Timor-Leste","TLS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","637084200","821679500","882928100","642634600","452256300","320421900","418710800","663326600","837735300","1046062900","1109800000","1401100000","1407400000","1033700000","1129100000","930700000","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92946251647.4824","86264667488.2595","97788612237.8256","107082255333.575","106854429846.383","110270269820.331","108849307998.705","117975589091.765","127130537943.838","135730875885.571","157108757519.477","199961952525.828","232936607533.246","252766956010.862","309894376088.063","410635492532.249","392210226879.533","421450607800.411","440133019460.525","530053103732.344","536416873163.299","527531057330.087","453838442869.473","453599244399.807","",
"Tonga","TON","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","23020683.3355151","17009776.3656361","19519960.0798403","28212887.7188966","31178962.6648782","36066955.1355044","41854746.0353942","40111573.1818643","42100000","40447564.721369","43380822.6831483","47652406.4171123","52761517.9946786","71192856.532513","66790623.7584426","73924988.4241395","80059386.0866883","67147205.1072675","65851156.0693642","89714437.2064839","113125344.244236","128182482.344346","109624060.150376","112420241.286863","69911005.4078473","78968270.2397657","81835752.314531","100992141.828516","114642977.147586","130587213.753552","148874772.966971","151728589.855499","173799191.148218","181534118.091634","201533600.646237","222624795.431815","259268443.276604","286994504.217751","282037902.624926","254912337.717588","281829938.507007","273541465.032179","",
"South Asia (IDA & IBRD)","TSA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","4515124454.146","4418997296.39225","4689173869.12055","5196903169.07012","5878751578.41992","5979093667.3448","6008506042.33882","5954259968.04805","5369209556.56716","5307320355.78434","5944650798.94318","5986501275.54854","6064685063.02502","7105785100.90766","10747990982.9569","12509454471.8565","12338540343.0802","13528893704.2095","16148561389.0362","21851360887.3678","29523580351.4152","29205919788.2421","29364470939.8899","29801969921.1779","29386978219.4105","31387123993.0111","30997395084.4625","33236060721.4764","38133422986.8223","41032421590.115","45706677221.5481","40751460586.6985","47804911868.8209","50641347841.8343","56136318781.8534","71212426411.4771","76413852814.2581","80950469581.7934","83094089085.8132","91419553073.0506","97723843476.2282","98363647372.2518","110372911267.513","132632348947.336","180496882954.41","237315473572.45","295889683452.812","374612751054.532","440731361394.313","426869285750.022","539368322172.511","682681496097.798","693706103309.58","656286956761.694","663304768061.28","604819287990.673","604810775982.808","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","7090586578.06885","6761285524.17087","6804376174.86001","9964185561.46508","9803056157.69179","10892136078.6162","11661135163.1881","10863467257.2917","11133393567.9907","12434625538.7416","14777610918.7812","16374045251.3864","16501895236.1661","22091668975.5387","33257510043.3723","40262928089.4269","43305992727.1336","45399078150.8517","50238212858.2947","59019108095.6488","79221054603.1861","88805874817.67","72886692347.2413","57928745106.3137","57139549198.1628","51763978666.6764","56344117823.2375","66617610689.0272","71277497819.341","73901567240.0454","72894708028.0791","73861635149.5563","76900903061.4143","70755683183.0076","76779329184.7689","95617614217.884","102084758606.677","109670691579.159","107426646316.67","100306123274.377","106151799322.972","112597745702.16","118292565058.56","154501832991.27","179864202524.154","213660449443.558","256888822839.451","329838353079.22","389790876128.121","349870471041.133","406062432981.511","489863088081.691","486472766708.615","507986456727.362","510245806318.276","437064627213.991","392869917724.134","",
